t,theta_deg,force_N,penetration_mm
2.12650,97.55857,-0.04755,0.000000
2.12700,97.53091,-0.04770,0.000000
2.12750,97.50307,-0.04785,0.000000
2.12800,97.47506,-0.04800,0.000000
2.12850,97.44687,-0.04815,0.000000
2.12900,97.41852,-0.04830,0.000000
2.12950,97.38998,-0.04845,0.000000
2.13000,97.36128,-0.04860,0.000000
2.13050,97.33240,-0.04875,0.000000
2.13100,97.30335,-0.04890,0.000000
2.13150,97.27412,-0.04905,0.000000
2.13200,97.24472,-0.04920,0.000000
2.13250,97.21514,-0.04935,0.000000
2.13300,97.18539,-0.04950,0.000000
2.13350,97.15547,-0.04965,0.000000
2.13400,97.12536,-0.04980,0.000000
2.13450,97.09508,-0.04995,0.000000
2.13500,97.06463,-0.05010,0.000000
2.13550,97.03400,-0.05025,0.000000
2.13600,97.00319,-0.05040,0.000000
2.13650,96.97220,-0.05055,0.000000
2.13700,96.94104,-0.05070,0.000000
2.13750,96.90970,-0.05085,0.000000
2.13800,96.87818,-0.05100,0.000000
2.13850,96.84648,-0.05115,0.000000
2.13900,96.81461,-0.05130,0.000000
2.13950,96.78255,-0.05145,0.000000
2.14000,96.75032,-0.05160,0.000000
2.14050,96.71791,-0.05175,0.000000
2.14100,96.68532,-0.05190,0.000000
2.14150,96.65255,-0.05205,0.000000
2.14200,96.61960,-0.05220,0.000000
2.14250,96.58647,-0.05235,0.000000
2.14300,96.55316,-0.05250,0.000000
2.14350,96.51967,-0.05265,0.000000
2.14400,96.48599,-0.05280,0.000000
2.14450,96.45214,-0.05295,0.000000
2.14500,96.41810,-0.05310,0.000000
2.14550,96.38388,-0.05325,0.000000
2.14600,96.34949,-0.05340,0.000000
2.14650,96.31490,-0.05355,0.000000
2.14700,96.28014,-0.05370,0.000000
2.14750,96.24519,-0.05385,0.000000
2.14800,96.21006,-0.05400,0.000000
2.14850,96.17475,-0.05415,0.000000
2.14900,96.13925,-0.05430,0.000000
2.14950,96.10357,-0.05445,0.000000
2.15000,96.06770,-0.05460,0.000000
2.15050,96.03165,-0.05475,0.000000
2.15100,95.99542,-0.05490,0.000000
2.15150,95.95900,-0.05505,0.000000
2.15200,95.92239,-0.05520,0.000000
2.15250,95.88560,-0.05535,0.000000
2.15300,95.84863,-0.05550,0.000000
2.15350,95.81146,-0.05565,0.000000
2.15400,95.77411,-0.05580,0.000000
2.15450,95.73658,-0.05595,0.000000
2.15500,95.69886,-0.05610,0.000000
2.15550,95.66095,-0.05625,0.000000
2.15600,95.62285,-0.05640,0.000000
2.15650,95.58456,-0.05655,0.000000
2.15700,95.54609,-0.05670,0.000000
2.15750,95.50743,-0.05685,0.000000
2.15800,95.46858,-0.05700,0.000000
2.15850,95.42954,-0.05715,0.000000
2.15900,95.39031,-0.05730,0.000000
2.15950,95.35090,-0.05745,0.000000
2.16000,95.31129,-0.05760,0.000000
2.16050,95.27149,-0.05775,0.000000
2.16100,95.23150,-0.05790,0.000000
2.16150,95.19133,-0.05805,0.000000
2.16200,95.15096,-0.05820,0.000000
2.16250,95.11040,-0.05835,0.000000
2.16300,95.06965,-0.05850,0.000000
2.16350,95.02870,-0.05865,0.000000
2.16400,94.98757,-0.05880,0.000000
2.16450,94.94624,-0.05895,0.000000
2.16500,94.90472,-0.05910,0.000000
2.16550,94.86301,-0.05925,0.000000
2.16600,94.82110,-0.05940,0.000000
2.16650,94.77900,-0.05955,0.000000
2.16700,94.73671,-0.05970,0.000000
2.16750,94.69423,-0.05985,0.000000
2.16800,94.65154,-0.06000,0.000000
2.16850,94.60867,-0.06015,0.000000
2.16900,94.56560,-0.06030,0.000000
2.16950,94.52233,-0.06045,0.000000
2.17000,94.47887,-0.06060,0.000000
2.17050,94.43522,-0.06075,0.000000
2.17100,94.39137,-0.06090,0.000000
2.17150,94.34732,-0.06105,0.000000
2.17200,94.30307,-0.06120,0.000000
2.17250,94.25863,-0.06135,0.000000
2.17300,94.21399,-0.06150,0.000000
2.17350,94.16916,-0.06165,0.000000
2.17400,94.12412,-0.06180,0.000000
2.17450,94.07889,-0.06195,0.000000
2.17500,94.03346,-0.06210,0.000000
2.17550,93.98783,-0.06225,0.000000
2.17600,93.94200,-0.06240,0.000000
2.17650,93.89598,-0.06255,0.000000
2.17700,93.84975,-0.06270,0.000000
2.17750,93.80333,-0.06285,0.000000
2.17800,93.75670,-0.06300,0.000000
2.17850,93.70987,-0.06315,0.000000
2.17900,93.66285,-0.06330,0.000000
2.17950,93.61562,-0.06345,0.000000
2.18000,93.56819,-0.06360,0.000000
2.18050,93.52056,-0.06375,0.000000
2.18100,93.47273,-0.06390,0.000000
2.18150,93.42469,-0.06405,0.000000
2.18200,93.37646,-0.06420,0.000000
2.18250,93.32802,-0.06435,0.000000
2.18300,93.27937,-0.06450,0.000000
2.18350,93.23053,-0.06465,0.000000
2.18400,93.18148,-0.06480,0.000000
2.18450,93.13223,-0.06495,0.000000
2.18500,93.08277,-0.06510,0.000000
2.18550,93.03311,-0.06525,0.000000
2.18600,92.98324,-0.06540,0.000000
2.18650,92.93317,-0.06555,0.000000
2.18700,92.88289,-0.06570,0.000000
2.18750,92.83241,-0.06585,0.000000
2.18800,92.78172,-0.06600,0.000000
2.18850,92.73082,-0.06615,0.000000
2.18900,92.67972,-0.06630,0.000000
2.18950,92.62841,-0.06645,0.000000
2.19000,92.57689,-0.06660,0.000000
2.19050,92.52517,-0.06675,0.000000
2.19100,92.47324,-0.06690,0.000000
2.19150,92.42110,-0.06705,0.000000
2.19200,92.36875,-0.06720,0.000000
2.19250,92.31619,-0.06735,0.000000
2.19300,92.26343,-0.06750,0.000000
2.19350,92.21045,-0.06765,0.000000
2.19400,92.15727,-0.06780,0.000000
2.19450,92.10387,-0.06795,0.000000
2.19500,92.05027,-0.06810,0.000000
2.19550,91.99645,-0.06825,0.000000
2.19600,91.94242,-0.06840,0.000000
2.19650,91.88818,-0.06855,0.000000
2.19700,91.83373,-0.06870,0.000000
2.19750,91.77907,-0.06885,0.000000
2.19800,91.72420,-0.06900,0.000000
2.19850,91.66911,-0.06915,0.000000
2.19900,91.61381,-0.06930,0.000000
2.19950,91.55830,-0.06945,0.000000
2.20000,91.50257,-0.06960,0.000000
2.20050,91.44663,-0.06975,0.000000
2.20100,91.39048,-0.06990,0.000000
2.20150,91.33411,-0.07005,0.000000
2.20200,91.27753,-0.07020,0.000000
2.20250,91.22073,-0.07035,0.000000
2.20300,91.16372,-0.07050,0.000000
2.20350,91.10649,-0.07065,0.000000
2.20400,91.04904,-0.07080,0.000000
2.20450,90.99138,-0.07095,0.000000
2.20500,90.93351,-0.07110,0.000000
2.20550,90.87541,-0.07125,0.000000
2.20600,90.81710,-0.07140,0.000000
2.20650,90.75857,-0.07155,0.000000
2.20700,90.69982,-0.07170,0.000000
2.20750,90.64086,-0.07185,0.000000
2.20800,90.58167,-0.07200,0.000000
2.20850,90.52227,-0.07215,0.000000
2.20900,90.46265,-0.07230,0.000000
2.20950,90.40281,-0.07245,0.000000
2.21000,90.34274,-0.07260,0.000000
2.21050,90.28246,-0.07275,0.000000
2.21100,90.22196,-0.07290,0.000000
2.21150,90.16124,-0.07305,0.000000
2.21200,90.10029,-0.07320,0.000000
2.21250,90.03913,-0.07335,0.000000
2.21300,89.97774,-0.07350,0.000000
2.21350,89.91613,-0.07365,0.000000
2.21400,89.85430,-0.07380,0.000000
2.21450,89.79225,-0.07395,0.000000
2.21500,89.72997,-0.07410,0.000000
2.21550,89.66747,-0.07425,0.000000
2.21600,89.60474,-0.07440,0.000000
2.21650,89.54179,-0.07455,0.000000
2.21700,89.47862,-0.07470,0.000000
2.21750,89.41522,-0.07485,0.000000
2.21800,89.35160,-0.07500,0.000000
2.21850,89.28775,-0.07515,0.000000
2.21900,89.22368,-0.07530,0.000000
2.21950,89.15938,-0.07545,0.000000
2.22000,89.09485,-0.07560,0.000000
2.22050,89.03010,-0.07575,0.000000
2.22100,88.96512,-0.07590,0.000000
2.22150,88.89991,-0.07605,0.000000
2.22200,88.83447,-0.07620,0.000000
2.22250,88.76881,-0.07635,0.000000
2.22300,88.70292,-0.07650,0.000000
2.22350,88.63680,-0.07665,0.000000
2.22400,88.57045,-0.07680,0.000000
2.22450,88.50387,-0.07695,0.000000
2.22500,88.43706,-0.07710,0.000000
2.22550,88.37003,-0.07725,0.000000
2.22600,88.30276,-0.07740,0.000000
2.22650,88.23526,-0.07755,0.000000
2.22700,88.16753,-0.07770,0.000000
2.22750,88.09956,-0.07785,0.000000
2.22800,88.03137,-0.07800,0.000000
2.22850,87.96295,-0.07815,0.000000
2.22900,87.89429,-0.07830,0.000000
2.22950,87.82540,-0.07845,0.000000
2.23000,87.75627,-0.07860,0.000000
2.23050,87.68691,-0.07875,0.000000
2.23100,87.61732,-0.07890,0.000000
2.23150,87.54750,-0.07905,0.000000
2.23200,87.47744,-0.07920,0.000000
2.23250,87.40714,-0.07935,0.000000
2.23300,87.33662,-0.07950,0.000000
2.23350,87.26585,-0.07965,0.000000
2.23400,87.19485,-0.07980,0.000000
2.23450,87.12361,-0.07995,0.000000
2.23500,87.05214,-0.08010,0.000000
2.23550,86.98043,-0.08025,0.000000
2.23600,86.90848,-0.08040,0.000000
2.23650,86.83630,-0.08055,0.000000
2.23700,86.76387,-0.08070,0.000000
2.23750,86.69121,-0.08085,0.000000
2.23800,86.61831,-0.08100,0.000000
2.23850,86.54518,-0.08115,0.000000
2.23900,86.47180,-0.08130,0.000000
2.23950,86.39818,-0.08145,0.000000
2.24000,86.32432,-0.08160,0.000000
2.24050,86.25023,-0.08175,0.000000
2.24100,86.17589,-0.08190,0.000000
2.24150,86.10131,-0.08205,0.000000
2.24200,86.02649,-0.08220,0.000000
2.24250,85.95143,-0.08235,0.000000
2.24300,85.87612,-0.08250,0.000000
2.24350,85.80058,-0.08265,0.000000
2.24400,85.72479,-0.08280,0.000000
2.24450,85.64876,-0.08295,0.000000
2.24500,85.57248,-0.08310,0.000000
2.24550,85.49596,-0.08325,0.000000
2.24600,85.41920,-0.08340,0.000000
2.24650,85.34219,-0.08355,0.000000
2.24700,85.26494,-0.08370,0.000000
2.24750,85.18744,-0.08385,0.000000
2.24800,85.10970,-0.08400,0.000000
2.24850,85.03171,-0.08415,0.000000
2.24900,84.95347,-0.08430,0.000000
2.24950,84.87499,-0.08445,0.000000
2.25000,84.79626,-0.08460,0.000000
2.25050,84.71728,-0.08475,0.000000
2.25100,84.63806,-0.08490,0.000000
2.25150,84.55859,-0.08505,0.000000
2.25200,84.47887,-0.08520,0.000000
2.25250,84.39890,-0.08535,0.000000
2.25300,84.31868,-0.08550,0.000000
2.25350,84.23822,-0.08565,0.000000
2.25400,84.15750,-0.08580,0.000000
2.25450,84.07653,-0.08595,0.000000
2.25500,83.99532,-0.08610,0.000000
2.25550,83.91385,-0.08625,0.000000
2.25600,83.83213,-0.08640,0.000000
2.25650,83.75016,-0.08655,0.000000
2.25700,83.66793,-0.08670,0.000000
2.25750,83.58546,-0.08685,0.000000
2.25800,83.50273,-0.08700,0.000000
2.25850,83.41975,-0.08715,0.000000
2.25900,83.33652,-0.08730,0.000000
2.25950,83.25303,-0.08745,0.000000
2.26000,83.16929,-0.08760,0.000000
2.26050,83.08529,-0.08775,0.000000
2.26100,83.00104,-0.08790,0.000000
2.26150,82.91654,-0.08805,0.000000
2.26200,82.83178,-0.08820,0.000000
2.26250,82.74676,-0.08835,0.000000
2.26300,82.66149,-0.08850,0.000000
2.26350,82.57596,-0.08865,0.000000
2.26400,82.49017,-0.08880,0.000000
2.26450,82.40413,-0.08895,0.000000
2.26500,82.31783,-0.08910,0.000000
2.26550,82.23127,-0.08925,0.000000
2.26600,82.14445,-0.08940,0.000000
2.26650,82.05738,-0.08955,0.000000
2.26700,81.97004,-0.08970,0.000000
2.26750,81.88245,-0.08985,0.000000
2.26800,81.79460,-0.09000,0.000000
2.26850,81.70648,-0.09015,0.000000
2.26900,81.61811,-0.09030,0.000000
2.26950,81.52947,-0.09045,0.000000
2.27000,81.44058,-0.09060,0.000000
2.27050,81.35142,-0.09075,0.000000
2.27100,81.26200,-0.09090,0.000000
2.27150,81.17232,-0.09105,0.000000
2.27200,81.08237,-0.09120,0.000000
2.27250,80.99217,-0.09135,0.000000
2.27300,80.90169,-0.09150,0.000000
2.27350,80.81096,-0.09165,0.000000
2.27400,80.71996,-0.09180,0.000000
2.27450,80.62870,-0.09195,0.000000
2.27500,80.53717,-0.09210,0.000000
2.27550,80.44538,-0.09225,0.000000
2.27600,80.35332,-0.09240,0.000000
2.27650,80.26100,-0.09255,0.000000
2.27700,80.16841,-0.09270,0.000000
2.27750,80.07555,-0.09285,0.000000
2.27800,79.98243,-0.09300,0.000000
2.27850,79.88904,-0.09315,0.000000
2.27900,79.79538,-0.09330,0.000000
2.27950,79.70145,-0.09345,0.000000
2.28000,79.60726,-0.09360,0.000000
2.28050,79.51279,-0.09375,0.000000
2.28100,79.41806,-0.09390,0.000000
2.28150,79.32306,-0.09405,0.000000
2.28200,79.22779,-0.09420,0.000000
2.28250,79.13224,-0.09435,0.000000
2.28300,79.03643,-0.09450,0.000000
2.28350,78.94035,-0.09465,0.000000
2.28400,78.84399,-0.09480,0.000000
2.28450,78.74737,-0.09495,0.000000
2.28500,78.65047,-0.09510,0.000000
2.28550,78.55330,-0.09525,0.000000
2.28600,78.45585,-0.09540,0.000000
2.28650,78.35814,-0.09555,0.000000
2.28700,78.26015,-0.09570,0.000000
2.28750,78.16189,-0.09585,0.000000
2.28800,78.06335,-0.09600,0.000000
2.28850,77.96454,-0.09615,0.000000
2.28900,77.86545,-0.09630,0.000000
2.28950,77.76609,-0.09645,0.000000
2.29000,77.66645,-0.09660,0.000000
2.29050,77.56654,-0.09675,0.000000
2.29100,77.46635,-0.09690,0.000000
2.29150,77.36588,-0.09705,0.000000
2.29200,77.26514,-0.09720,0.000000
2.29250,77.16412,-0.09735,0.000000
2.29300,77.06282,-0.09750,0.000000
2.29350,76.96124,-0.09765,0.000000
2.29400,76.85939,-0.09780,0.000000
2.29450,76.75725,-0.09795,0.000000
2.29500,76.65484,-0.09810,0.000000
2.29550,76.55215,-0.09825,0.000000
2.29600,76.44918,-0.09840,0.000000
2.29650,76.34593,-0.09855,0.000000
2.29700,76.24239,-0.09870,0.000000
2.29750,76.13858,-0.09885,0.000000
2.29800,76.03449,-0.09900,0.000000
2.29850,75.93011,-0.09915,0.000000
2.29900,75.82545,-0.09930,0.000000
2.29950,75.72051,-0.09945,0.000000
2.30000,75.61529,-0.09960,0.000000
2.30050,75.50978,-0.09975,0.000000
2.30100,75.40399,-0.09990,0.000000
2.30150,75.29792,-0.10005,0.000000
2.30200,75.19156,-0.10020,0.000000
2.30250,75.08492,-0.10035,0.000000
2.30300,74.97799,-0.10050,0.000000
2.30350,74.87078,-0.10065,0.000000
2.30400,74.76329,-0.10080,0.000000
2.30450,74.65550,-0.10095,0.000000
2.30500,74.54743,-0.10110,0.000000
2.30550,74.43908,-0.10125,0.000000
2.30600,74.33044,-0.10140,0.000000
2.30650,74.22151,-0.10155,0.000000
2.30700,74.11229,-0.10170,0.000000
2.30750,74.00278,-0.10185,0.000000
2.30800,73.89299,-0.10200,0.000000
2.30850,73.78291,-0.10215,0.000000
2.30900,73.67254,-0.10230,0.000000
2.30950,73.56188,-0.10245,0.000000
2.31000,73.45093,-0.10260,0.000000
2.31050,73.33969,-0.10275,0.000000
2.31100,73.22816,-0.10290,0.000000
2.31150,73.11634,-0.10305,0.000000
2.31200,73.00423,-0.10320,0.000000
2.31250,72.89182,-0.10335,0.000000
2.31300,72.77913,-0.10350,0.000000
2.31350,72.66614,-0.10365,0.000000
2.31400,72.55286,-0.10380,0.000000
2.31450,72.43929,-0.10395,0.000000
2.31500,72.32543,-0.10410,0.000000
2.31550,72.21127,-0.10425,0.000000
2.31600,72.09681,-0.10440,0.000000
2.31650,71.98207,-0.10455,0.000000
2.31700,71.86703,-0.10470,0.000000
2.31750,71.75169,-0.10485,0.000000
2.31800,71.63606,-0.10500,0.000000
2.31850,71.52014,-0.10515,0.000000
2.31900,71.40391,-0.10530,0.000000
2.31950,71.28740,-0.10545,0.000000
2.32000,71.17058,-0.10560,0.000000
2.32050,71.05347,-0.10575,0.000000
2.32100,70.93606,-0.10590,0.000000
2.32150,70.81836,-0.10605,0.000000
2.32200,70.70036,-0.10620,0.000000
2.32250,70.58206,-0.10635,0.000000
2.32300,70.46346,-0.10650,0.000000
2.32350,70.34456,-0.10665,0.000000
2.32400,70.22536,-0.10680,0.000000
2.32450,70.10586,-0.10695,0.000000
2.32500,69.98607,-0.10710,0.000000
2.32550,69.86597,-0.10725,0.000000
2.32600,69.74557,-0.10740,0.000000
2.32650,69.62488,-0.10755,0.000000
2.32700,69.50388,-0.10770,0.000000
2.32750,69.38258,-0.10785,0.000000
2.32800,69.26098,-0.10800,0.000000
2.32850,69.13908,-0.10815,0.000000
2.32900,69.01687,-0.10830,0.000000
2.32950,68.89436,-0.10845,0.000000
2.33000,68.77155,-0.10860,0.000000
2.33050,68.64844,-0.10875,0.000000
2.33100,68.52502,-0.10890,0.000000
2.33150,68.40130,-0.10905,0.000000
2.33200,68.27727,-0.10920,0.000000
2.33250,68.15295,-0.10935,0.000000
2.33300,68.02831,-0.10950,0.000000
2.33350,67.90337,-0.10965,0.000000
2.33400,67.77813,-0.10980,0.000000
2.33450,67.65258,-0.10995,0.000000
2.33500,67.52672,-0.11010,0.000000
2.33550,67.40056,-0.11025,0.000000
2.33600,67.27409,-0.11040,0.000000
2.33650,67.14731,-0.11055,0.000000
2.33700,67.02023,-0.11070,0.000000
2.33750,66.89284,-0.11085,0.000000
2.33800,66.76514,-0.11100,0.000000
2.33850,66.63713,-0.11115,0.000000
2.33900,66.50882,-0.11130,0.000000
2.33950,66.38019,-0.11145,0.000000
2.34000,66.25126,-0.11160,0.000000
2.34050,66.12202,-0.11175,0.000000
2.34100,65.99247,-0.11190,0.000000
2.34150,65.86261,-0.11205,0.000000
2.34200,65.73244,-0.11220,0.000000
2.34250,65.60196,-0.11235,0.000000
2.34300,65.47116,-0.11250,0.000000
2.34350,65.34006,-0.11265,0.000000
2.34400,65.20865,-0.11280,0.000000
2.34450,65.07692,-0.11295,0.000000
2.34500,64.94489,-0.11310,0.000000
2.34550,64.81254,-0.11325,0.000000
2.34600,64.67987,-0.11340,0.000000
2.34650,64.54690,-0.11355,0.000000
2.34700,64.41361,-0.11370,0.000000
2.34750,64.28001,-0.11385,0.000000
2.34800,64.14610,-0.11400,0.000000
2.34850,64.01187,-0.11415,0.000000
2.34900,63.87733,-0.11430,0.000000
2.34950,63.74248,-0.11445,0.000000
2.35000,63.60731,-0.11460,0.000000
2.35050,63.47182,-0.11475,0.000000
2.35100,63.33602,-0.11490,0.000000
2.35150,63.19991,-0.11505,0.000000
2.35200,63.06348,-0.11520,0.000000
2.35250,62.92673,-0.11535,0.000000
2.35300,62.78967,-0.11550,0.000000
2.35350,62.65229,-0.11565,0.000000
2.35400,62.51460,-0.11580,0.000000
2.35450,62.37659,-0.11595,0.000000
2.35500,62.23826,-0.11610,0.000000
2.35550,62.09962,-0.11625,0.000000
2.35600,61.96065,-0.11640,0.000000
2.35650,61.82137,-0.11655,0.000000
2.35700,61.68177,-0.11670,0.000000
2.35750,61.54186,-0.11685,0.000000
2.35800,61.40162,-0.11700,0.000000
2.35850,61.26107,-0.11715,0.000000
2.35900,61.12020,-0.11730,0.000000
2.35950,60.97901,-0.11745,0.000000
2.36000,60.83750,-0.11760,0.000000
2.36050,60.69567,-0.11775,0.000000
2.36100,60.55352,-0.11790,0.000000
2.36150,60.41105,-0.11805,0.000000
2.36200,60.26826,-0.11820,0.000000
2.36250,60.12515,-0.11835,0.000000
2.36300,59.98172,-0.11850,0.000000
2.36350,59.83797,-0.11865,0.000000
2.36400,59.69389,-0.11880,0.000000
2.36450,59.54950,-0.11895,0.000000
2.36500,59.40478,-0.11910,0.000000
2.36550,59.25975,-0.11925,0.000000
2.36600,59.11439,-0.11940,0.000000
2.36650,58.96871,-0.11955,0.000000
2.36700,58.82271,-0.11970,0.000000
2.36750,58.67638,-0.11985,0.000000
2.36800,58.52973,-0.12000,0.000000
2.36850,58.38276,-0.12015,0.000000
2.36900,58.23547,-0.12030,0.000000
2.36950,58.08785,-0.12045,0.000000
2.37000,57.93991,-0.12060,0.000000
2.37050,57.79165,-0.12075,0.000000
2.37100,57.64306,-0.12090,0.000000
2.37150,57.49415,-0.12105,0.000000
2.37200,57.34492,-0.12120,0.000000
2.37250,57.19536,-0.12135,0.000000
2.37300,57.04548,-0.12150,0.000000
2.37350,56.89527,-0.12165,0.000000
2.37400,56.74474,-0.12180,0.000000
2.37450,56.59388,-0.12195,0.000000
2.37500,56.44270,-0.12210,0.000000
2.37550,56.29119,-0.12225,0.000000
2.37600,56.13936,-0.12240,0.000000
2.37650,55.98720,-0.12255,0.000000
2.37700,55.83472,-0.12270,0.000000
2.37750,55.68191,-0.12285,0.000000
2.37800,55.52877,-0.12300,0.000000
2.37850,55.37531,-0.12315,0.000000
2.37900,55.22153,-0.12330,0.000000
2.37950,55.06741,-0.12345,0.000000
2.38000,54.91297,-0.12360,0.000000
2.38050,54.75821,-0.12375,0.000000
2.38100,54.60311,-0.12390,0.000000
2.38150,54.44770,-0.12405,0.000000
2.38200,54.29195,-0.12420,0.000000
2.38250,54.13588,-0.12435,0.000000
2.38300,53.97948,-0.12450,0.000000
2.38350,53.82275,-0.12465,0.000000
2.38400,53.66570,-0.12480,0.000000
2.38450,53.50831,-0.12495,0.000000
2.38500,53.35060,-0.12510,0.000000
2.38550,53.19257,-0.12525,0.000000
2.38600,53.03420,-0.12540,0.000000
2.38650,52.87551,-0.12555,0.000000
2.38700,52.71649,-0.12570,0.000000
2.38750,52.55714,-0.12585,0.000000
2.38800,52.39747,-0.12600,0.000000
2.38850,52.23747,-0.12615,0.000000
2.38900,52.07713,-0.12630,0.000000
2.38950,51.91647,-0.12645,0.000000
2.39000,51.75549,-0.12660,0.000000
2.39050,51.59417,-0.12675,0.000000
2.39100,51.43253,-0.12690,0.000000
2.39150,51.27055,-0.12705,0.000000
2.39200,51.10825,-0.12720,0.000000
2.39250,50.94562,-0.12735,0.000000
2.39300,50.78266,-0.12750,0.000000
2.39350,50.61938,-0.12765,0.000000
2.39400,50.45576,-0.12780,0.000000
2.39450,50.29182,-0.12795,0.000000
2.39500,50.12754,-0.12810,0.000000
2.39550,49.96294,-0.12825,0.000000
2.39600,49.79801,-0.12840,0.000000
2.39650,49.63275,-0.12855,0.000000
2.39700,49.46717,-0.12870,0.000000
2.39750,49.30125,-0.12885,0.000000
2.39800,49.13501,-0.12900,0.000000
2.39850,48.96843,-0.12915,0.000000
2.39900,48.80153,-0.12930,0.000000
2.39950,48.63430,-0.12945,0.000000
2.40000,48.46674,-0.12960,0.000000
2.40050,48.29885,-0.12975,0.000000
2.40100,48.13063,-0.12990,0.000000
2.40150,47.96209,-0.13005,0.000000
2.40200,47.79321,-0.13020,0.000000
2.40250,47.62401,-0.13035,0.000000
2.40300,47.45448,-0.13050,0.000000
2.40350,47.28461,-0.13065,0.000000
2.40400,47.11443,-0.13080,0.000000
2.40450,46.94391,-0.13095,0.000000
2.40500,46.77306,-0.13110,0.000000
2.40550,46.60189,-0.13125,0.000000
2.40600,46.43039,-0.13140,0.000000
2.40650,46.25855,-0.13155,0.000000
2.40700,46.08640,-0.13170,0.000000
2.40750,45.91391,-0.13185,0.000000
2.40800,45.74109,-0.13200,0.000000
2.40850,45.56795,-0.13215,0.000000
2.40900,45.39448,-0.13230,0.000000
2.40950,45.22068,-0.13245,0.000000
2.41000,45.04655,-0.13260,0.000000
2.41050,44.87210,-0.13275,0.000000
2.41100,44.69732,-0.13290,0.000000
2.41150,44.52221,-0.13305,0.000000
2.41200,44.34677,-0.13320,0.000000
2.41250,44.17101,-0.13335,0.000000
2.41300,43.99492,-0.13350,0.000000
2.41350,43.81850,-0.13365,0.000000
2.41400,43.64176,-0.13380,0.000000
2.41450,43.46469,-0.13395,0.000000
2.41500,43.28729,-0.13410,0.000000
2.41550,43.10956,-0.13425,0.000000
2.41600,42.93151,-0.13440,0.000000
2.41650,42.75314,-0.13455,0.000000
2.41700,42.57443,-0.13470,0.000000
2.41750,42.39541,-0.13485,0.000000
2.41800,42.21605,-0.13500,0.000000
2.41850,42.03637,-0.13515,0.000000
2.41900,41.85637,-0.13530,0.000000
2.41950,41.67604,-0.13545,0.000000
2.42000,41.49538,-0.13560,0.000000
2.42050,41.31441,-0.13575,0.000000
2.42100,41.13310,-0.13590,0.000000
2.42150,40.95147,-0.13605,0.000000
2.42200,40.76952,-0.13620,0.000000
2.42250,40.58724,-0.13635,0.000000
2.42300,40.40464,-0.13650,0.000000
2.42350,40.22172,-0.13665,0.000000
2.42400,40.03847,-0.13680,0.000000
2.42450,39.85490,-0.13695,0.000000
2.42500,39.67101,-0.13710,0.000000
2.42550,39.48680,-0.13725,0.000000
2.42600,39.30226,-0.13740,0.000000
2.42650,39.11740,-0.13755,0.000000
2.42700,38.93222,-0.13770,0.000000
2.42750,38.74671,-0.13785,0.000000
2.42800,38.56089,-0.13800,0.000000
2.42850,38.37474,-0.13815,0.000000
2.42900,38.18828,-0.13830,0.000000
2.42950,38.00149,-0.13845,0.000000
2.43000,37.81438,-0.13860,0.000000
2.43050,37.62695,-0.13875,0.000000
2.43100,37.43921,-0.13890,0.000000
2.43150,37.25114,-0.13905,0.000000
2.43200,37.06276,-0.13920,0.000000
2.43250,36.87405,-0.13935,0.000000
2.43300,36.68503,-0.13950,0.000000
2.43350,36.49569,-0.13965,0.000000
2.43400,36.30603,-0.13980,0.000000
2.43450,36.11606,-0.13995,0.000000
2.43500,35.92576,-0.14010,0.000000
2.43550,35.73515,-0.14025,0.000000
2.43600,35.54423,-0.14040,0.000000
2.43650,35.35299,-0.14055,0.000000
2.43700,35.16143,-0.14070,0.000000
2.43750,34.96955,-0.14085,0.000000
2.43800,34.77737,-0.14100,0.000000
2.43850,34.58486,-0.14115,0.000000
2.43900,34.39205,-0.14130,0.000000
2.43950,34.19892,-0.14145,0.000000
2.44000,34.00547,-0.14160,0.000000
2.44050,33.81172,-0.14175,0.000000
2.44100,33.61765,-0.14190,0.000000
2.44150,33.42327,-0.14205,0.000000
2.44200,33.22857,-0.14220,0.000000
2.44250,33.03357,-0.14235,0.000000
2.44300,32.83825,-0.14250,0.000000
2.44350,32.64262,-0.14265,0.000000
2.44400,32.44669,-0.14280,0.000000
2.44450,32.25044,-0.14295,0.000000
2.44500,32.05389,-0.14310,0.000000
2.44550,31.85702,-0.14325,0.000000
2.44600,31.65985,-0.14340,0.000000
2.44650,31.46237,-0.14355,0.000000
2.44700,31.26459,-0.14370,0.000000
2.44750,31.06649,-0.14385,0.000000
2.44800,30.86809,-0.14400,0.000000
2.44850,30.66939,-0.14415,0.000000
2.44900,30.47037,-0.14430,0.000000
2.44950,30.27106,-0.14445,0.000000
2.45000,30.07144,-0.14460,0.000000
2.45050,29.87151,-0.14475,0.000000
2.45100,29.67129,-0.14490,0.000000
2.45150,29.47076,-0.14505,0.000000
2.45200,29.26992,-0.14520,0.000000
2.45250,29.06879,-0.14535,0.000000
2.45300,28.86735,-0.14550,0.000000
2.45350,28.66562,-0.14565,0.000000
2.45400,28.46358,-0.14580,0.000000
2.45450,28.26125,-0.14595,0.000000
2.45500,28.05861,-0.14610,0.000000
2.45550,27.85568,-0.14625,0.000000
2.45600,27.65245,-0.14640,0.000000
2.45650,27.44892,-0.14655,0.000000
2.45700,27.24510,-0.14670,0.000000
2.45750,27.04098,-0.14685,0.000000
2.45800,26.83657,-0.14700,0.000000
2.45850,26.63186,-0.14715,0.000000
